stop_id,hour,day_of_week,avg_occupancy,trip_count,latitude,longitude,is_weekend,is_rush_hour,demand_score
S1000,10,2,0.5,2,5.534682038567507,-0.23686635244016613,0,0,20.0
S1000,10,4,0.5,1,5.5352569734879005,-0.23555812847810423,0,0,10.0
S1000,10,5,0.2,1,5.535615685844688,-0.23537000582250076,1,0,4.0
S1000,11,2,0.2,2,5.534279511455741,-0.2360240183653402,0,0,8.0
S1000,12,1,0.5,1,5.534138330677682,-0.23620510384315477,0,0,10.0
S1000,12,2,1.0,1,5.535975915772297,-0.2365928242961944,0,0,20.0
S1000,13,2,0.5,1,5.534598370631814,-0.237428032105648,0,0,10.0
S1000,14,1,1.0,1,5.536051030148402,-0.23364809498353242,0,0,20.0
S1000,15,1,0.5,1,5.5344034036784855,-0.23603637923548781,0,0,10.0
S1000,15,6,0.2,1,5.534111386249003,-0.23589440038715692,1,0,4.0
S1000,16,0,0.5,1,5.534754794000713,-0.2364427564375033,0,0,10.0
S1000,16,2,0.5,1,5.534364082976441,-0.2361172268441171,0,0,10.0
S1000,17,1,0.5,1,5.534646672877706,-0.23489557420700458,0,1,10.0
S1000,17,2,0.5,1,5.534515683641537,-0.2364759942513955,0,1,10.0
S1000,17,4,1.0,1,5.534646088422022,-0.23589650097303635,0,1,20.0
S1000,17,5,0.8,1,5.534724259885644,-0.23454048984844253,1,1,16.0
S1000,18,0,0.9,2,5.535751219143349,-0.23418861090093407,0,1,36.0
S1000,18,5,0.8,1,5.533792368544335,-0.23812555029088456,1,1,16.0
S1000,19,4,0.75,2,5.533450437182481,-0.23737956037281038,0,1,30.0
S1000,19,5,1.0,1,5.53449903391621,-0.23443020246530696,1,1,20.0
S1000,19,6,0.5,1,5.5327321781268965,-0.23688062675891844,1,1,10.0
S1000,20,2,0.5,1,5.534450506262542,-0.23453723285510156,0,0,10.0
S1000,20,3,1.0,1,5.535285339898543,-0.23615405393410768,0,0,20.0
S1000,20,5,0.65,2,5.533769939084095,-0.234659588812705,1,0,26.0
S1000,20,6,0.2,1,5.536793376497732,-0.2357083716272732,1,0,4.0
S1000,21,4,0.2,1,5.533874902837905,-0.23499074873658624,0,0,4.0
S1000,21,6,0.2,1,5.533751768793043,-0.23824173136053758,1,0,4.0
S1000,22,1,0.5,1,5.534579737330523,-0.23595562436104106,0,0,10.0
S1000,22,4,0.5,1,5.534271603416063,-0.23566019721843467,0,0,10.0
S1001,6,2,0.2,1,5.535755812004117,-0.23031295608724026,0,0,4.0
S1001,6,3,0.8,1,5.5345278346420255,-0.23012871680747177,0,0,16.0
S1001,6,4,0.2,1,5.535803305140846,-0.22677138961465096,0,0,4.0
S1001,6,5,0.5,1,5.5342282427844784,-0.229178013805583,1,0,10.0
S1001,6,6,0.5,1,5.536447388626095,-0.22845185796494424,1,0,10.0
S1001,7,2,0.8,1,5.536128984996314,-0.22778611860993944,0,1,16.0
S1001,8,0,0.575,4,5.53696269959145,-0.22943481627915838,0,1,46.0
S1001,8,2,0.2,1,5.536628553563516,-0.22977446647220423,0,1,4.0
S1001,8,4,0.2,1,5.536540036234408,-0.22923536097037092,0,1,4.0
S1001,9,2,0.8,1,5.535402249756315,-0.22848772143101997,0,1,16.0
S1001,9,5,0.65,2,5.535184883870864,-0.22814361437238792,1,1,26.0
S1001,10,0,0.5,1,5.535400892278534,-0.2299526668747628,0,0,10.0
S1001,10,2,0.5,1,5.536907652350659,-0.22873675140387814,0,0,10.0
S1001,10,3,0.75,2,5.533995692874503,-0.2278909442145094,0,0,30.0
S1001,10,6,0.5,1,5.535851787442869,-0.2287004084854464,1,0,10.0
S1001,11,4,0.2,1,5.534839309721236,-0.22945818741159138,0,0,4.0
S1001,12,5,0.5,1,5.535885203653953,-0.2291586797351179,1,0,10.0
S1001,13,0,0.5,1,5.534376930403807,-0.22911670866748582,0,0,10.0
S1001,13,1,0.5,1,5.535736711287952,-0.2301292321372142,0,0,10.0
S1001,13,2,0.8,2,5.537594340893863,-0.22874809311500868,0,0,32.0
S1001,13,3,1.0,1,5.534103147020308,-0.2294623938968049,0,0,20.0
S1001,13,6,1.0,1,5.534964016228171,-0.22894075267782898,1,0,20.0
S1001,14,3,0.5,2,5.535147460255272,-0.2285626647186515,0,0,20.0
S1001,15,4,0.8,1,5.535341210055626,-0.22877658114745156,0,0,16.0
S1001,15,5,0.5,1,5.536728753161522,-0.2297817116083403,1,0,10.0
S1001,16,3,0.35,2,5.53664469550305,-0.23045273785086492,0,0,14.0
S1001,16,4,0.6,3,5.536483008999456,-0.23027998627124363,0,0,36.0
S1001,17,4,1.0,1,5.536953246880791,-0.22924048120462873,0,1,20.0
S1001,17,6,0.2,1,5.536029112758987,-0.23146747785433458,1,1,4.0
S1001,18,2,0.8,1,5.538144144751795,-0.22799963898064352,0,1,16.0
S1001,18,4,0.5,1,5.534932239389552,-0.22755187389208043,0,1,10.0
S1001,19,4,0.5,2,5.538067970471208,-0.23105410972764528,0,1,20.0
S1001,20,2,0.2,2,5.536467254520147,-0.2285431360144866,0,0,8.0
S1001,20,5,0.2,1,5.535372349178472,-0.22808222069963072,1,0,4.0
S1001,21,4,0.2,1,5.535858416107954,-0.22817375332807283,0,0,4.0
S1001,21,5,0.8,1,5.536248294499252,-0.23003779197700877,1,0,16.0
S1003,5,4,0.8,1,5.537787965020752,-0.2143945374428061,0,0,16.0
S1003,5,5,0.5,1,5.540199072583603,-0.21620645428024013,1,0,10.0
S1003,11,1,0.2,1,5.537598554657591,-0.21483957063348155,0,0,4.0
S1003,13,2,0.5,1,5.538576670217518,-0.21608699644366802,0,0,10.0
S1003,14,0,0.5,1,5.540113222387896,-0.21338950174157123,0,0,10.0
S1003,14,1,0.5,1,5.538535219075848,-0.21594687633605142,0,0,10.0
S1003,14,5,0.5,1,5.540696998933893,-0.2157778406629902,1,0,10.0
S1003,15,2,0.5,1,5.536354185586598,-0.2145132351057386,0,0,10.0
S1003,16,2,0.5,1,5.539607030492582,-0.21670823391311803,0,0,10.0
S1003,16,3,0.5,1,5.538907645876462,-0.21515463936603874,0,0,10.0
S1003,18,3,0.5,1,5.537651566385685,-0.21650879196971812,0,1,10.0
S1003,18,4,0.8,1,5.540238308578859,-0.21622751868892728,0,1,16.0
S1003,20,1,0.8,1,5.538891384111848,-0.21573193885154002,0,0,16.0
S1003,20,6,0.5,1,5.538899984828922,-0.2156845595195823,1,0,10.0
S1003,21,2,0.2,1,5.538777696157688,-0.2159496993145562,0,0,4.0
S1003,22,6,0.8,1,5.539459947556668,-0.2158598045010442,1,0,16.0
S1005,7,0,1.0,1,5.542949074912568,-0.21560194132458477,0,1,20.0
S1005,7,2,0.8,1,5.545282481892365,-0.2142691329361382,0,1,16.0
S1005,8,0,0.5,1,5.543419661159093,-0.21667373522168196,0,1,10.0
S1005,8,6,0.8,1,5.544624192142126,-0.21637785264442702,1,1,16.0
S1005,17,1,0.8,1,5.543452022136777,-0.2171351777867934,0,1,16.0
S1005,21,0,1.0,1,5.544345944657289,-0.21726440978006545,0,0,20.0
S1005,21,1,0.5,1,5.5426915144953215,-0.21604809049466261,0,0,10.0
S1005,21,2,0.2,1,5.5429329786906445,-0.21601972908638203,0,0,4.0
S1005,21,6,0.2,1,5.5411592925807165,-0.2158272590496562,1,0,4.0
S1007,6,1,0.8,1,5.547074409326354,-0.21889875120911248,0,0,16.0
S1007,6,5,0.8,1,5.548909200302877,-0.21790370723711022,1,0,16.0
S1007,10,3,0.5,1,5.54750235648444,-0.21737622006551266,0,0,10.0
S1007,11,3,0.2,1,5.547727417400487,-0.2167974645360714,0,0,4.0
S1007,11,6,0.5,1,5.547830039892706,-0.2187894917065942,1,0,10.0
S1007,12,2,0.2,1,5.547541968755536,-0.21969412551961404,0,0,4.0
S1007,13,0,0.2,1,5.547086327847987,-0.21731324279440092,0,0,4.0
S1007,16,0,1.0,1,5.548595294610105,-0.21564293548182875,0,0,20.0
S1007,16,5,0.5,1,5.547878071409295,-0.2189917755113455,1,0,10.0
S1007,18,1,0.5,1,5.548260579234134,-0.21786757855112504,0,1,10.0
S1007,18,4,0.9,2,5.549028959417227,-0.21757135770563799,0,1,36.0
S1007,19,1,0.2,1,5.545484757891585,-0.21808221141738487,0,1,4.0
S101,6,0,0.8,1,5.539009781979348,-0.40452306591073217,0,0,16.0
S101,14,5,0.2,1,5.53895265652437,-0.4038172473905811,1,0,4.0
S1011,6,1,0.2,1,5.556630751602464,-0.2309640815379391,0,0,4.0
S1011,10,4,0.5,1,5.5560471397489275,-0.2315278020409732,0,0,10.0
S1011,15,0,0.5,1,5.556593391931288,-0.23191154605750733,0,0,10.0
S1011,15,4,0.2,1,5.555318212174268,-0.23197839622094865,0,0,4.0
S1011,17,6,0.5,1,5.5568490087712075,-0.23306632733408678,1,1,10.0
S1011,18,3,1.0,1,5.555198902210038,-0.23241797485807159,0,1,20.0
S1011,19,5,0.8,1,5.557726147131806,-0.23171776320121468,1,1,16.0
S1011,20,5,0.2,1,5.556261568271845,-0.22977433957208038,1,0,4.0
S1011,21,6,0.5,1,5.557410839180488,-0.2314672379477719,1,0,10.0
S1013,11,2,1.0,1,5.554235924803102,-0.22948162323761878,0,0,20.0
S1013,11,5,0.2,1,5.551351966654676,-0.22971230154442654,1,0,4.0
S1013,11,6,0.5,1,5.552429562526969,-0.2294078295226114,1,0,10.0
S1013,17,1,0.5,1,5.552606567669301,-0.23186308867883723,0,1,10.0
S1013,18,4,0.2,1,5.5528765155855835,-0.2310589147029408,0,1,4.0
S1013,18,6,0.5,1,5.551262609762795,-0.23001336868189975,1,1,10.0
S1013,20,6,1.0,1,5.551427661811961,-0.2320936157303193,1,0,20.0
S1014,5,5,0.5,1,5.541186079277219,-0.22634262857293438,1,0,10.0
S1014,7,3,1.0,1,5.540855902258666,-0.22483478048511463,0,1,20.0
S1014,7,4,0.2,1,5.541403458411131,-0.22336709484340195,0,1,4.0
S1014,8,1,0.8,1,5.5414364762984505,-0.22580486473347597,0,1,16.0
S1014,9,4,0.2,1,5.540586825901129,-0.22494702582763693,0,1,4.0
S1014,10,0,0.5,1,5.540273219421962,-0.22515310871012326,0,0,10.0
S1014,17,1,1.0,1,5.54146766922047,-0.2261644975022255,0,1,20.0
S1014,18,2,0.8,1,5.540906321436128,-0.2258104260124064,0,1,16.0
S1015,9,0,1.0,1,5.538722463317986,-0.21491210506904096,0,1,20.0
S1015,9,4,0.2,1,5.540389241985018,-0.2154768865363168,0,1,4.0
S1015,9,5,0.2,1,5.53964092013066,-0.21568165159797675,1,1,4.0
S1015,11,0,0.5,1,5.536691681060643,-0.21563662808204218,0,0,10.0
S1015,16,5,0.5,1,5.53800768579681,-0.21630415251985383,1,0,10.0
S1015,17,0,0.8,1,5.538001314980549,-0.21367168036206288,0,1,16.0
S1015,17,2,0.2,1,5.5370651035968494,-0.21794702138342723,0,1,4.0
S1015,22,1,0.2,1,5.5392704620073685,-0.2155156931559029,0,0,4.0
S1018,6,6,0.5,1,5.553378743481247,-0.2318608178768555,1,0,10.0
S1018,8,3,0.5,1,5.55341180771357,-0.2318160444420202,0,1,10.0
S1018,11,6,0.5,2,5.554380787422028,-0.23137799010986995,1,0,20.0
S1018,12,5,0.65,2,5.553873264636467,-0.23151669090360816,1,0,26.0
S1018,14,1,1.0,1,5.554607553618345,-0.23096588539184712,0,0,20.0
S1018,16,6,0.2,1,5.556572327656596,-0.23097927676755317,1,0,4.0
S1018,17,2,0.5,1,5.554688237560131,-0.23361883027094715,0,1,10.0
S1018,18,0,0.2,1,5.554453092851686,-0.23249418182614223,0,1,4.0
S1018,18,2,0.5,1,5.553862135980155,-0.2332330874894852,0,1,10.0
S1018,19,3,0.5,1,5.5545741057823435,-0.2306455832222833,0,1,10.0
S1018,19,4,1.0,1,5.554063345880035,-0.23224308558238713,0,1,20.0
S102,6,0,0.8,1,5.536758103694944,-0.41348237933028426,0,0,16.0
S102,6,4,0.2,1,5.5346482740410785,-0.41419386329410696,0,0,4.0
S102,6,6,0.5,1,5.535038123948241,-0.412970896493708,1,0,10.0
S102,7,0,0.2,1,5.536248110814434,-0.4137018557610362,0,1,4.0
S102,7,1,0.2,1,5.534198432846663,-0.41294233760459625,0,1,4.0
S102,7,4,0.5,1,5.53545009913411,-0.41178986303844434,0,1,10.0
S102,8,0,0.5,2,5.535079117390383,-0.4129048251917163,0,1,20.0
S102,8,3,0.5,1,5.537741073044228,-0.41393771735234747,0,1,10.0
S102,8,4,0.5,1,5.534911635661725,-0.41292177209486186,0,1,10.0
S102,9,0,0.2,1,5.536433823769326,-0.41134299076777564,0,1,4.0
S102,9,3,0.8,1,5.536548458110945,-0.4124372063877183,0,1,16.0
S102,9,6,0.5,2,5.535865962710342,-0.4134720507502787,1,1,20.0
S102,11,4,0.2,1,5.536136602919581,-0.4114743097037988,0,0,4.0
S102,11,5,0.5,2,5.5335185353709235,-0.4138600866532035,1,0,20.0
S102,12,2,0.2,1,5.536849834898981,-0.41339489751423,0,0,4.0
S102,12,4,0.2,1,5.536161980567634,-0.41137917715457134,0,0,4.0
S102,13,1,0.8,1,5.536665579632872,-0.41114357705983823,0,0,16.0
S102,13,2,0.5,1,5.53638144432309,-0.41262059345516733,0,0,10.0
S102,13,4,0.5,2,5.536641907281598,-0.4132305482143945,0,0,20.0
S102,13,6,1.0,1,5.535292579270409,-0.41363069138375613,1,0,20.0
S102,14,5,0.5,1,5.535542441809984,-0.4123890270010254,1,0,10.0
S102,14,6,0.5,1,5.535133560898547,-0.4114544961587929,1,0,10.0
S102,15,1,0.8,1,5.534905011372643,-0.4120241205229214,0,0,16.0
S102,16,0,0.5,1,5.53587951043501,-0.41184230099669233,0,0,10.0
S102,16,1,0.8,2,5.536608596193171,-0.4137182236699627,0,0,32.0
S102,16,2,0.2,1,5.535427195009468,-0.41252798244147143,0,0,4.0
S102,17,0,0.5,1,5.534638081657427,-0.4133181073383225,0,1,10.0
S102,17,2,0.5,1,5.536165710281523,-0.41133004170557674,0,1,10.0
S102,17,6,0.8,1,5.536472554453475,-0.41435279774465283,1,1,16.0
S102,18,0,0.5,1,5.536418989782304,-0.4128176738454826,0,1,10.0
S102,19,0,0.5,1,5.535155860933988,-0.4123286968186269,0,1,10.0
S102,20,4,0.5,1,5.536024820174733,-0.41019302979117417,0,0,10.0
S102,20,6,0.8,1,5.534560418024217,-0.41153010832539466,1,0,16.0
S102,21,6,0.5,1,5.5374123150579635,-0.41281520370008595,1,0,10.0
S1022,6,1,0.5,1,5.539629301753521,-0.21532963725761353,0,0,10.0
S1022,6,4,0.5,1,5.53886457474719,-0.2188535237198311,0,0,10.0
S1022,9,3,0.5,1,5.5373113871002735,-0.22058375739977118,0,1,10.0
S1022,10,2,0.2,1,5.5373766235555575,-0.21865319719533455,0,0,4.0
S1022,11,0,1.0,1,5.53865117951032,-0.21784277631680968,0,0,20.0
S1022,11,3,0.5,1,5.5389252742153054,-0.21868560674814977,0,0,10.0
S1022,11,6,0.2,1,5.5391161281792085,-0.21688938741362404,1,0,4.0
S1022,15,3,1.0,1,5.539440721086644,-0.22055999367344936,0,0,20.0
S1022,15,4,0.2,1,5.537900689582705,-0.21716500970538466,0,0,4.0
S1022,17,6,0.2,1,5.537224513865927,-0.21799752965043304,1,1,4.0
S1022,19,3,1.0,1,5.53949554440795,-0.2170389845047444,0,1,20.0
S1022,20,2,0.5,1,5.537803555958608,-0.21860818203499363,0,0,10.0
S1022,21,2,0.5,1,5.537066786892701,-0.21724729484765007,0,0,10.0
S1022,21,6,0.5,1,5.539167597338117,-0.21878755592889895,1,0,10.0
S1022,22,0,0.5,1,5.537304016716013,-0.2186785346535604,0,0,10.0
S1023,5,6,0.5,1,5.55804643874041,-0.23167777638142614,1,0,10.0
S1023,6,6,0.5,1,5.557608740961874,-0.23131120101175515,1,0,10.0
S1023,8,1,0.5,1,5.556797702049109,-0.23179525349684338,0,1,10.0
S1023,8,3,0.8,1,5.557922646917826,-0.23090436745066212,0,1,16.0
S1023,8,4,0.5,1,5.55794741102703,-0.23103335967730082,0,1,10.0
S1023,9,6,0.5,1,5.557150650294942,-0.23192200638539756,1,1,10.0
S1023,10,3,0.8,1,5.55708502122196,-0.22961504521823559,0,0,16.0
S1023,10,5,0.5,1,5.55724175301554,-0.2317380275526438,1,0,10.0
S1023,15,6,0.5,1,5.557938742674744,-0.22951830558006484,1,0,10.0
S1023,16,5,0.8,1,5.558028549250534,-0.23306085316758082,1,0,16.0
S1023,18,0,0.5,1,5.556848409566685,-0.23105868753462241,0,1,10.0
S1023,20,1,0.5,1,5.55596022776131,-0.23077155297221585,0,0,10.0
S1023,20,6,0.2,1,5.558440252758767,-0.23288098983043676,1,0,4.0
S1023,21,1,0.5,1,5.5560053527192785,-0.230345572062917,0,0,10.0
S1023,21,4,0.5,1,5.5590458985212265,-0.23280259601667405,0,0,10.0
S1023,21,5,0.5,1,5.555831712757251,-0.23106075503244683,1,0,10.0
S1023,22,1,0.2,1,5.5584458088595605,-0.23112234326296197,0,0,4.0
S1025,5,4,0.2,1,5.562403925174397,-0.2329924204086171,0,0,4.0
S1025,6,5,0.8,1,5.563803425712579,-0.2315570200442504,1,0,16.0
S1025,8,1,0.35,2,5.562546501839107,-0.23372981886499705,0,1,14.0
S1025,9,4,1.0,1,5.562379371518642,-0.23337737734736885,0,1,20.0
S1025,9,6,0.5,1,5.564445131444708,-0.2331612574162096,1,1,10.0
S1025,11,6,0.5,1,5.563556863333732,-0.23241990771454374,1,0,10.0
S1025,12,0,0.2,1,5.563667001473341,-0.23380559592265718,0,0,4.0
S1025,13,3,0.5,1,5.562288346195069,-0.23361112573843637,0,0,10.0
S1025,13,4,0.5,2,5.563050849067171,-0.23140622257936705,0,0,20.0
S1025,14,2,0.8,1,5.56283031980389,-0.23329713512247457,0,0,16.0
S1025,14,3,0.8,1,5.564135425535937,-0.23220720150131738,0,0,16.0
S1025,16,5,0.2,1,5.561221497044817,-0.23196596487024562,1,0,4.0
S1025,17,0,0.35,2,5.562788579225085,-0.23335381867661048,0,1,14.0
S1025,18,0,0.8,1,5.564559019462938,-0.23149025770295242,0,1,16.0
S1025,19,6,0.5,1,5.5647660067723645,-0.23185964225235856,1,1,10.0
S1025,20,5,0.2,1,5.562105483299054,-0.23336333535403683,1,0,4.0
S1025,21,4,0.2,1,5.5616937825950075,-0.23218210966669187,0,0,4.0
S1032,7,6,0.5,1,5.5574867086186215,-0.21130662327397415,1,1,10.0
S1032,10,5,0.2,1,5.556759520281984,-0.2117321337538917,1,0,4.0
S1032,10,6,0.8,1,5.557687384722481,-0.21258110315245016,1,0,16.0
S1032,11,1,0.8,1,5.558040113219764,-0.21320656904424892,0,0,16.0
S1032,13,0,0.5,1,5.557660304262194,-0.21183501385680129,0,0,10.0
S1032,14,4,1.0,1,5.557564483517181,-0.21123141975596935,0,0,20.0
S1032,16,2,0.5,1,5.559356657129279,-0.21154723954824028,0,0,10.0
S1032,18,4,0.8,1,5.557702392314782,-0.21315747635480148,0,1,16.0
S1032,18,5,0.5,1,5.559002221521297,-0.21216951151439564,1,1,10.0
S1032,19,3,0.5,1,5.557539787254383,-0.2106486968773205,0,1,10.0
S1037,7,0,0.2,1,5.582404491429759,-0.21595529927258048,0,1,4.0
S1037,7,1,1.0,1,5.58432287184101,-0.21746543007081237,0,1,20.0
S1037,9,2,0.2,1,5.583647824606097,-0.21814025599359793,0,1,4.0
S1037,9,3,0.8,1,5.583703446169872,-0.21689193887670105,0,1,16.0
S1037,13,0,0.8,1,5.58234381851924,-0.21705913559585746,0,0,16.0
S1037,17,3,0.8,1,5.582552993017689,-0.21647118488119288,0,1,16.0
S1037,19,3,0.8,1,5.582531206225941,-0.21479544149817628,0,1,16.0
S1037,20,4,0.5,1,5.584263639635595,-0.21659965942408724,0,0,10.0
S1037,20,6,0.5,1,5.583703803184016,-0.21608948180779033,1,0,10.0
S1038,6,4,0.5,1,5.589505568887172,-0.21700102199208407,0,0,10.0
S1038,9,3,0.8,1,5.5924634017851265,-0.21293419303134717,0,1,16.0
S1038,9,5,0.2,1,5.591019648499825,-0.21846398227094543,1,1,4.0
S1038,10,0,0.2,1,5.590017110120818,-0.21696494819879622,0,0,4.0
S1038,15,0,0.5,1,5.592480635518784,-0.21672573825769237,0,0,10.0
S1039,7,5,1.0,1,5.594827202055159,-0.21677874021596583,1,1,20.0
S1039,8,5,0.2,2,5.593281595805991,-0.2163279114363101,1,1,8.0
S1039,10,5,0.8,1,5.594661995598747,-0.21605474236511557,1,0,16.0
S1039,15,3,0.5,1,5.594276208886985,-0.21683022337296537,0,0,10.0
S1039,16,4,0.5,1,5.593821514337742,-0.21549216042896477,0,0,10.0
S1039,18,2,0.8,1,5.594117349533802,-0.21867509175686556,0,1,16.0
S1039,18,3,0.5,1,5.592886203099933,-0.21796669765112622,0,1,10.0
S1039,21,1,0.8,1,5.594722671949863,-0.2174985585840558,0,0,16.0
S1051,8,0,0.2,1,5.598270673393596,-0.21214132629232024,0,1,4.0
S1051,9,0,0.2,1,5.597952586948258,-0.2136916810521343,0,1,4.0
S1051,9,6,0.9,2,5.597230432703895,-0.21208217870855564,1,1,36.0
S1051,14,2,1.0,1,5.600967114935693,-0.21440283480000583,0,0,20.0
S1051,15,0,0.5,1,5.597294007750625,-0.21445637512451554,0,0,10.0
S1051,21,1,0.2,1,5.597492846173333,-0.21118641381872755,0,0,4.0
S1051,21,3,1.0,1,5.59755517339519,-0.2119256619402525,0,0,20.0
S1052,7,3,0.5,1,5.5963628123553075,-0.2088546833953524,0,1,10.0
S1056,6,4,0.5,1,5.593713571297679,-0.21740239908408107,0,0,10.0
S1056,9,3,0.5,1,5.5948386426152155,-0.2159453642148172,0,1,10.0
S1056,9,4,0.8,1,5.5956476585667465,-0.2173373621732097,0,1,16.0
S1056,12,5,0.5,1,5.593741727572694,-0.21719720302785475,1,0,10.0
S1056,14,5,0.5,1,5.595073435132818,-0.21820736054528564,1,0,10.0
S1056,20,6,0.2,1,5.596257300402152,-0.2187521786487478,1,0,4.0
S1057,9,6,0.5,1,5.5902521486414125,-0.2173725602586828,1,1,10.0
S1057,12,3,1.0,1,5.592759463212143,-0.21994234377374505,0,0,20.0
S1057,14,0,0.2,1,5.591361562687795,-0.21686464173179926,0,0,4.0
S1057,16,0,0.8,1,5.589720785396422,-0.21680532459111743,0,0,16.0
S1057,17,5,0.2,1,5.5900475847482936,-0.21674861127639347,1,1,4.0
S1057,21,5,0.8,1,5.59083534569106,-0.21655775707383554,1,0,16.0
S1057,22,5,0.2,1,5.592128876950543,-0.2149705479437141,1,0,4.0
S106,8,4,0.8,1,5.548169302230228,-0.33961380160077836,0,1,16.0
S106,10,1,0.8,1,5.548023332409019,-0.3381613767882954,0,0,16.0
S106,10,3,0.2,1,5.546969507354752,-0.33785382471703196,0,0,4.0
S106,12,0,0.2,1,5.549527395734316,-0.33957300688519304,0,0,4.0
S106,19,3,0.8,1,5.547830757491886,-0.3391906120949996,0,1,16.0
S106,21,6,1.0,1,5.545751003344789,-0.3379481974598875,1,0,20.0
S1061,7,4,0.2,1,5.5675423183156765,-0.16988683764019621,0,1,4.0
S1061,7,5,0.2,1,5.565981035315209,-0.1691802543231857,1,1,4.0
S1061,8,6,0.5,1,5.567115429993853,-0.1699144581565193,1,1,10.0
S1061,9,2,0.5,1,5.568386713221787,-0.169807046681432,0,1,10.0
S1061,9,4,0.2,1,5.5676672211411375,-0.1715262740515705,0,1,4.0
S1061,13,6,0.5,1,5.567313640373088,-0.16948847306161421,1,0,10.0
S1061,17,5,0.8,1,5.567759425145415,-0.17016102200111363,1,1,16.0
S1061,21,3,0.8,1,5.567334862368969,-0.16756081279967194,0,0,16.0
S1062,6,4,1.0,1,5.564724002381752,-0.17208094534740642,0,0,20.0
S1062,13,2,0.8,1,5.563630831129726,-0.1734312493571109,0,0,16.0
S1062,15,0,0.2,1,5.564896617207683,-0.1732510866188095,0,0,4.0
S1062,19,5,0.5,1,5.562885173605972,-0.17397280554161962,1,1,10.0
S1064,6,2,0.8,1,5.564952014748545,-0.17845218755369652,0,0,16.0
S1064,7,6,1.0,1,5.566858206915781,-0.1781496415166146,1,1,20.0
S1064,9,6,0.2,1,5.566964646647407,-0.1792454503088624,1,1,4.0
S1064,12,3,0.2,1,5.565176813496776,-0.1794473294227025,0,0,4.0
S1064,13,2,0.2,1,5.566735822288136,-0.18005542925894963,0,0,4.0
S1064,14,5,0.5,1,5.567257013446828,-0.17940805579639435,1,0,10.0
S1064,21,2,0.2,1,5.566878260727121,-0.18007496499481532,0,0,4.0
S1065,10,2,0.5,1,5.5660039323574315,-0.18107675649282987,0,0,10.0
S1065,11,4,0.5,1,5.564897873214207,-0.1794190753623587,0,0,10.0
S1065,13,4,0.5,1,5.56804828947525,-0.1806940811002204,0,0,10.0
S1065,14,0,0.5,1,5.566505751270276,-0.18260845620064392,0,0,10.0
S1067,7,1,0.2,1,5.566554429404333,-0.18105998431428796,0,1,4.0
S1067,7,5,1.0,1,5.564084383873999,-0.1811119080220644,1,1,20.0
S1067,9,4,0.2,1,5.565527266915896,-0.18190183670504106,0,1,4.0
S1067,9,6,0.2,1,5.564692691421882,-0.18180392942836282,1,1,4.0
S1067,11,0,0.5,1,5.563312473176075,-0.18123488839056826,0,0,10.0
S1067,14,4,0.8,1,5.564297376993435,-0.18195092148531505,0,0,16.0
S1067,15,1,0.5,1,5.56524483473124,-0.18204216729641742,0,0,10.0
