timestamp,latitude,longitude,stop_id,route_id,occupancy,hour,day_of_week
2016-01-01 16:03:16.874792,5.525128062070295,-0.2541402745369332,S4646,unknown,0.2,16,4
2016-01-01 09:31:32.541387,5.562581934314017,-0.1698160977470601,S1078,unknown,0.5,9,4
2016-01-01 15:47:40.047514,5.720659446869338,-0.31018608001536296,T5371,unknown,0.5,15,4
2016-01-01 22:27:13.251564,5.557099231569659,-0.22248955877796178,S2171,unknown,0.2,22,4
2016-01-01 18:19:41.959658,5.5857544250525395,-0.27508933035740124,S5739,unknown,1.0,18,4
2016-01-01 12:24:54.421421,5.565184036916836,-0.2006746871002445,S3622,unknown,0.8,12,4
2016-01-01 18:55:17.961908,5.6868413293789795,-0.031602248838678695,T679,unknown,1.0,18,4
2016-01-01 09:55:08.547732,5.54019826755751,-0.21666221736239996,S981,unknown,0.5,9,4
2016-01-01 06:22:53.859248,5.530047947162144,-0.26267225796679416,S2290,unknown,0.8,6,4
2016-01-01 11:27:56.843477,5.549899771988699,-0.33091566138043477,S4189,unknown,0.2,11,4
2016-01-01 19:01:38.477605,5.689522518862252,-0.19652526986677432,S805,unknown,0.5,19,4
2016-01-01 14:38:52.652978,5.548680528557008,-0.26437262026270775,S1813,unknown,0.8,14,4
2016-01-01 11:07:01.591273,5.5373023628278055,-0.23137951373138368,T2497,unknown,1.0,11,4
2016-01-01 13:00:12.168015,5.591087424451115,-0.20639228036879997,S2958,unknown,0.8,13,4
2016-01-01 21:55:32.550321,5.5696977681771225,-0.2144999844001018,T1043,unknown,0.5,21,4
2016-01-01 08:04:46.646588,5.578802335413708,-0.2345791491448917,S4382,unknown,0.2,8,4
2016-01-01 08:47:00.696622,5.64018756264758,-0.24268085877555062,S384,unknown,1.0,8,4
2016-01-01 14:20:59.098730,5.527747442191261,-0.2640882286453602,S4280,unknown,0.2,14,4
2016-01-01 09:26:56.012756,5.540586825901129,-0.22494702582763693,S1014,unknown,0.2,9,4
2016-01-01 15:28:53.468842,5.607446708959627,-0.24605831534621098,S3162,unknown,0.5,15,4
2016-01-01 18:18:07.589347,5.537124634181408,-0.22880192343484207,T2497,unknown,0.8,18,4
2016-01-01 21:08:48.390425,5.548874143787337,-0.20093597082951237,T244,unknown,0.2,21,4
2016-01-01 13:44:20.651638,5.589867963713021,-0.1969860600142474,S3682,unknown,0.2,13,4
2016-01-01 07:56:40.947262,5.5499207116511835,-0.25386970808697357,S3897,unknown,0.5,7,4
2016-01-01 22:06:25.908371,5.700449264396513,-0.20529994480997302,S5700,unknown,0.5,22,4
2016-01-01 18:17:27.311170,5.582592862056725,-0.23597003564056795,S4397,unknown,0.8,18,4
2016-01-01 21:48:38.234021,5.568398802659065,-0.2171691708833052,S3585,unknown,0.8,21,4
2016-01-01 08:53:06.151513,5.535157928853548,-0.22691766117766565,S937,unknown,0.5,8,4
2016-01-01 09:21:59.377301,5.6483755288285735,-0.17958882919053942,T497,unknown,1.0,9,4
2016-01-01 21:26:22.920148,5.736068173804319,-0.31441302573287067,S5448,unknown,0.2,21,4
2016-01-01 06:10:56.100061,5.598698854650089,-0.21601091884453075,S468,unknown,0.2,6,4
2016-01-01 13:19:02.296277,5.57229617571926,-0.17934893295602022,S3981,unknown,0.2,13,4
2016-01-01 07:13:27.368143,5.543198579591591,-0.20608506040582966,T2301,unknown,0.5,7,4
2016-01-01 10:45:26.267413,5.657510757761534,-0.27561492646091273,S376,unknown,1.0,10,4
2016-01-01 14:13:38.402589,5.614889931383152,-0.2957648738549846,S1699,unknown,0.2,14,4
2016-01-01 13:10:51.232156,5.6975263488259635,-0.20312439772888913,S801,unknown,0.5,13,4
2016-01-01 12:35:39.393461,5.627908118420353,-0.2190012287013986,S523,unknown,0.5,12,4
2016-01-01 10:37:11.113236,5.555513324025773,-0.18410267129978644,T1442,unknown,0.8,10,4
2016-01-01 16:36:42.947565,5.539831035985684,-0.2518752618927276,S1179,unknown,0.2,16,4
2016-01-01 16:54:44.729573,5.625413885514223,-0.0774681527724272,S6110,unknown,0.5,16,4
2016-01-01 06:59:16.599503,5.575382075012476,-0.29906127137257915,S5919,unknown,0.2,6,4
2016-01-01 09:35:56.924185,5.572514619182465,-0.23482824165746274,S1238,unknown,0.2,9,4
2016-01-01 07:47:45.227641,5.568852769044759,-0.21686753525915534,T1043,unknown,0.5,7,4
2016-01-01 08:24:26.020762,5.545416280611718,-0.20803642446037937,T2674,unknown,0.5,8,4
2016-01-01 05:51:55.309010,5.536229747644409,-0.2447239879745357,S934,unknown,0.5,5,4
2016-01-01 17:29:59.397965,5.529237590883535,-0.2634282202935444,T212,unknown,0.8,17,4
2016-01-01 14:12:22.396992,5.580520688929517,-0.21770148020069538,S5288,unknown,0.2,14,4
2016-01-01 20:52:51.340868,5.674215214505005,-0.202408918290402,S5694,unknown,0.2,20,4
2016-01-01 19:54:16.145676,5.575252010991108,-0.29774673097716337,S5919,unknown,0.2,19,4
2016-01-01 19:27:06.396419,5.6351389682247515,-0.24317425189510927,S6001,unknown,1.0,19,4
2016-01-01 16:32:37.083242,5.633332554629325,-0.24210022393578598,S6001,unknown,0.5,16,4
2016-01-01 14:07:01.187873,5.64790734529709,0.0015262899066693337,T745,unknown,1.0,14,4
2016-01-01 12:07:10.406003,5.577117642674512,-0.254091480691887,S110,unknown,0.2,12,4
2016-01-01 06:57:00.888227,5.576501099467514,-0.20949409659653073,S6007,unknown,0.5,6,4
2016-01-01 12:50:41.635802,5.643521758201359,-0.0010824842259034584,T728,unknown,1.0,12,4
2016-01-01 19:13:34.004800,5.5290593258492455,-0.2649657619472162,T211,unknown,0.8,19,4
2016-01-01 09:22:56.258606,5.622072620546655,-0.2255523531642565,T232,unknown,0.8,9,4
2016-01-01 09:34:27.614143,5.6491691882922455,-0.17814445901491535,T497,unknown,0.5,9,4
2016-01-01 17:01:32.023586,5.577066237103027,-0.25304054620060296,S110,unknown,0.2,17,4
2016-01-01 07:39:49.089724,5.576728159618707,-0.28232006395283854,S2067,unknown,0.2,7,4
2016-01-01 15:35:29.579656,5.544145025995451,-0.26368333472352584,S1877,unknown,1.0,15,4
2016-01-01 13:57:43.477177,5.637975368610133,-0.2120539882637262,S528,unknown,0.5,13,4
2016-01-01 16:45:37.481680,5.613960959581769,-0.2946068770149407,S1699,unknown,0.5,16,4
2016-01-01 09:53:34.969024,5.565527266915896,-0.18190183670504106,S1067,unknown,0.2,9,4
2016-01-01 12:12:03.801337,5.585826583772391,-0.23030267764749035,S5878,unknown,1.0,12,4
2016-01-01 06:29:26.162095,5.55956713573482,-0.2631554380267951,S2387,unknown,0.5,6,4
2016-01-01 11:31:09.178008,5.569673916853406,-0.21206447867569483,S2517,unknown,0.2,11,4
2016-01-01 15:18:59.740346,5.592128252469374,-0.2680616953935976,T2838,unknown,0.8,15,4
2016-01-01 12:35:05.631146,5.544545750571213,-0.20962524435992136,T5559,unknown,0.2,12,4
2016-01-01 14:32:02.664920,5.589013500340184,-0.2511023793308216,T118,unknown,0.5,14,4
2016-01-01 15:09:28.411644,5.550859855027986,-0.23970683199661363,S2488,unknown,1.0,15,4
2016-01-01 08:18:09.776949,5.573378167537023,-0.2865399861055849,S1954,unknown,0.5,8,4
2016-01-01 11:08:56.380883,5.7065433323737835,-0.29797893535146874,T3846,unknown,0.8,11,4
2016-01-01 16:47:17.107731,5.537969699549606,-0.22967795303929592,T2497,unknown,0.2,16,4
2016-01-01 10:07:12.646269,5.544043827654154,-0.26411684482457376,S1877,unknown,0.8,10,4
2016-01-01 13:39:32.262551,5.581314260526195,-0.22151139910461745,S1368,unknown,0.2,13,4
2016-01-01 13:16:41.684221,5.591660211191474,-0.20443310186383853,S1336,unknown,0.5,13,4
2016-01-01 09:06:22.389402,5.607338192017101,-0.24898202487821114,T0,unknown,0.2,9,4
2016-01-01 17:30:47.702209,5.69129123155473,-0.28609604497326135,S353,unknown,0.5,17,4
2016-01-01 20:54:32.049489,5.545031602245162,-0.20511535025392233,S4554,unknown,0.5,20,4
2016-01-01 21:15:20.735869,5.690308462753824,-0.2826719348484492,S581,unknown,0.2,21,4
2016-01-01 08:43:09.709189,5.686919757464042,-0.27960202623628855,S658,unknown,1.0,8,4
2016-01-01 19:32:51.658224,5.618036308067033,-0.17604809589999762,T3948,unknown,0.2,19,4
2016-01-01 18:18:17.694224,5.59559003666472,-0.21999468928149948,S1527,unknown,0.2,18,4
2016-01-01 11:02:52.062963,5.6417893618128705,-0.2379408391225205,S5332,unknown,0.5,11,4
2016-01-01 19:47:08.465831,5.589248678244181,-0.18347765413399517,S1589,unknown,0.2,19,4
2016-01-01 21:46:38.557146,5.553723250458763,-0.20500464777512467,T1418,unknown,0.5,21,4
2016-01-01 15:37:04.182520,5.533762250081974,-0.24268459987382707,S936,unknown,0.2,15,4
2016-01-01 20:07:37.124777,5.530316662040888,-0.2643517825444787,T212,unknown,0.2,20,4
2016-01-01 09:47:49.452275,5.525917005183061,-0.2674328996511771,S4315,unknown,0.8,9,4
2016-01-01 09:23:33.944482,5.626967907261174,-0.2601889588469631,T147,unknown,0.8,9,4
2016-01-01 10:31:28.459128,5.550988706031561,-0.3708508062086592,S5420,unknown,1.0,10,4
2016-01-01 13:29:48.717675,5.633621111025812,-0.24949451889773921,S5811,unknown,0.5,13,4
2016-01-01 12:42:04.839756,5.65370193134684,0.00020660742758114696,S725,unknown,0.5,12,4
2016-01-01 21:55:47.198012,5.542684483633567,-0.2381562897171057,S2468,unknown,0.8,21,4
2016-01-01 17:44:36.852546,5.562738444217086,-0.19669024627999634,S2268,unknown,0.5,17,4
2016-01-01 08:54:10.771521,5.578643393041211,-0.1983096063699052,S3657,unknown,0.2,8,4
2016-01-01 17:55:24.743426,5.583372234488694,-0.19894169203040096,T136,unknown,0.5,17,4
2016-01-01 10:38:29.453848,5.617666379348078,-0.23031379670470042,S1798,unknown,0.8,10,4
2016-01-01 06:25:27.606083,5.593368494255858,-0.2533283944126132,S2365,unknown,0.5,6,4
2016-01-01 12:32:17.177132,5.589973736505271,-0.1799621579559481,T2880,unknown,0.5,12,4
2016-01-01 18:26:52.537345,5.565647285159566,-0.23593054758475243,T75,unknown,0.5,18,4
2016-01-01 11:14:49.233557,5.610171007044105,-0.2359360824726318,S847,unknown,0.8,11,4
2016-01-01 06:09:15.433354,5.528603275585371,-0.23519010723651923,S1320,unknown,1.0,6,4
2016-01-01 19:18:23.757164,5.55522700486791,-0.2399480315888272,T4977,unknown,0.5,19,4
2016-01-01 19:15:19.340195,5.537239967641336,-0.2634177458091718,S1820,unknown,0.8,19,4
2016-01-01 08:07:40.910849,5.535566774413781,-0.24339585485831014,T916,unknown,0.2,8,4
2016-01-01 10:39:58.492286,5.569378775328134,-0.1479227680709508,T4847,unknown,0.5,10,4
2016-01-01 05:58:26.373992,5.561511541852416,-0.2021051125248514,S1439,unknown,0.2,5,4
2016-01-01 17:38:38.726905,5.545708946622358,-0.2651617998506171,S1878,unknown,0.8,17,4
2016-01-01 18:20:51.496547,5.6671502019497675,-0.20497417343202592,S3147,unknown,0.2,18,4
2016-01-01 13:47:16.421929,5.630935655713184,0.004849485367924189,T3023,unknown,0.2,13,4
2016-01-01 22:35:11.144313,5.639327937132912,0.006027415788206438,S971,unknown,0.5,22,4
2016-01-01 19:07:39.434569,5.550908743116703,-0.32671196368342753,S108,unknown,0.5,19,4
2016-01-01 07:51:50.573233,5.688315201973991,-0.2819720075559935,S415,unknown,0.2,7,4
2016-01-01 13:19:06.062348,5.561484093072459,-0.18195780072227186,S6021,unknown,0.5,13,4
2016-01-01 18:40:57.775692,5.6357819284292034,-0.17171871385651805,S192,unknown,0.5,18,4
2016-01-01 17:10:43.393450,5.547773800956252,-0.2027788811941186,T133,unknown,1.0,17,4
2016-01-01 15:55:54.376528,5.539605129243371,-0.2521478823329157,S4900,unknown,0.8,15,4
2016-01-01 19:35:53.343108,5.561615550708149,-0.2593409567712127,S1923,unknown,0.5,19,4
2016-01-01 18:46:54.949893,5.535981196225132,-0.24515406355777591,S2093,unknown,0.2,18,4
2016-01-01 11:51:15.985939,5.68700872636796,-0.2809543789375001,S14,unknown,0.8,11,4
2016-01-01 13:02:22.506610,5.6382987325001555,-0.21794204931281708,S392,unknown,0.5,13,4
2016-01-01 14:54:46.263652,5.6880091188709345,-0.28248914971957945,S14,unknown,0.5,14,4
2016-01-01 08:05:35.711854,5.575213727998148,-0.21595124470716254,S5571,unknown,0.2,8,4
2016-01-01 18:35:22.868744,5.62246671931212,-0.26260040969284626,S3171,unknown,0.5,18,4
2016-01-01 18:48:03.065257,5.597180618311339,-0.23280627843403925,S5260,unknown,0.5,18,4
2016-01-01 10:12:30.123131,5.549219970890104,-0.37062044525214227,S5420,unknown,0.8,10,4
2016-01-01 15:24:13.812345,5.542439054754325,-0.2144669358383074,S981,unknown,0.8,15,4
2016-01-01 09:03:03.201924,5.527382631582608,-0.2468614305716034,S4565,unknown,1.0,9,4
2016-01-01 20:47:52.160826,5.539082376294898,-0.21440964643419264,S4265,unknown,1.0,20,4
2016-01-01 06:59:30.925971,5.620101964146366,-0.17697076873826684,S2220,unknown,0.2,6,4
2016-01-01 06:27:13.882879,5.725033972445124,-0.31190643055691963,S346,unknown,0.2,6,4
2016-01-01 19:40:36.320384,5.55232849732959,-0.3686767901117634,S5419,unknown,0.8,19,4
2016-01-01 17:50:44.224970,5.5666495153127205,-0.21107356697002408,S4488,unknown,0.5,17,4
2016-01-01 10:39:04.791680,5.6068814402198015,-0.2538108240516491,S3223,unknown,0.2,10,4
2016-01-01 13:00:15.658953,5.63157416324054,-0.32372525743754516,S1673,unknown,0.2,13,4
2016-01-01 09:28:57.904501,5.548131580861237,-0.3389347909373386,S3567,unknown,0.5,9,4
2016-01-01 09:02:11.321273,5.5670329680733515,-0.21647350020833758,T1043,unknown,0.2,9,4
2016-01-01 07:34:07.865052,5.613308502397634,-0.2230562451150406,S733,unknown,0.2,7,4
2016-01-01 10:35:52.911864,5.641211341027488,-0.237840579768835,S5063,unknown,0.2,10,4
2016-01-01 09:29:08.078241,5.642220156339068,-0.33824447543956127,S1680,unknown,0.8,9,4
2016-01-01 21:30:49.610743,5.548045238938006,-0.2175338138149908,S4638,unknown,1.0,21,4
2016-01-01 13:57:46.152301,5.604488173260886,-0.1789364864201819,S2547,unknown,1.0,13,4
