timestamp,latitude,longitude,stop_id,route_id,occupancy,hour,day_of_week
2016-01-01 17:08:40.894214,5.595670364111247,-0.23674699405339367,T2684,unknown,0.2,17,4
2016-01-01 09:55:26.210951,5.600256186987946,-0.23742524830362358,T21,unknown,0.2,9,4
2016-01-01 11:24:26.094617,5.5648272766671845,-0.2674694908335408,S1808,unknown,0.2,11,4
2016-01-01 16:28:14.276079,5.608000258438711,-0.24735037632255694,T0,unknown,0.5,16,4
2016-01-01 17:49:07.639481,5.531887948807691,-0.2589839722689379,S210,unknown,0.5,17,4
2016-01-01 22:11:04.861451,5.631160701750616,-0.298390084835449,T6061,unknown,1.0,22,4
2016-01-01 18:10:35.331651,5.581759836937881,-0.198479458914965,T136,unknown,0.2,18,4
2016-01-01 12:15:50.238392,5.533733889164564,-0.23526746964884587,S1000,unknown,0.2,12,4
2016-01-01 20:13:22.676351,5.575935658639443,-0.30916161327113695,T5922,unknown,0.5,20,4
2016-01-01 20:17:40.578074,5.56387694123746,-0.2347929945660077,T75,unknown,0.8,20,4
2016-01-01 05:39:00.269767,5.569342716659371,-0.21146121753075628,S5140,unknown,0.5,5,4
2016-01-01 17:27:57.261500,5.557929110565294,-0.23989599180556986,S1123,unknown,0.2,17,4
2016-01-01 13:41:24.369025,5.534901270941387,-0.2084256543387649,S2318,unknown,0.5,13,4
2016-01-01 14:10:34.716594,5.612798775259796,-0.20260875777076157,S2782,unknown,0.5,14,4
2016-01-01 11:06:14.430740,5.546803694721729,-0.2169459446507569,T1081,unknown,0.5,11,4
2016-01-01 09:46:36.698545,5.5786843340531975,-0.2390544567783608,S1267,unknown,0.2,9,4
2016-01-01 15:43:13.580091,5.586079995366312,-0.14100825200273626,S5795,unknown,0.8,15,4
2016-01-01 11:20:36.876048,5.530466852097651,-0.2560347506638268,S2294,unknown,0.8,11,4
2016-01-01 16:18:34.060524,5.589904147302408,-0.1799834421756518,S2026,unknown,0.5,16,4
2016-01-01 14:40:04.907882,5.580504824347549,-0.2643329528599633,T1099,unknown,0.8,14,4
2016-01-01 10:25:03.351252,5.569807687667369,-0.2011701870174295,S235,unknown,0.5,10,4
2016-01-01 17:22:45.799945,5.558809656496919,-0.22978817070403498,S52,unknown,0.2,17,4
2016-01-01 19:27:38.728219,5.551550019022314,-0.24862480396895723,S2403,unknown,0.2,19,4
2016-01-01 19:52:09.506303,5.571061535803483,-0.23185943734628636,S1258,unknown,0.5,19,4
2016-01-01 14:01:00.960751,5.541039941957036,-0.2393603236808528,S2468,unknown,0.5,14,4
2016-01-01 10:45:35.843161,5.675226342744226,-0.17070024691831506,T534,unknown,0.8,10,4
2016-01-01 20:09:50.250547,5.591528670627927,-0.2680177797590252,T2838,unknown,0.5,20,4
2016-01-01 14:33:29.567494,5.63451549249356,-0.21507723426363473,S543,unknown,0.5,14,4
2016-01-01 16:50:05.194416,5.525485042528845,-0.27506857929866724,T4259,unknown,0.2,16,4
2016-01-01 05:09:37.924254,5.525706585545814,-0.24904124527706548,S4806,unknown,0.2,5,4
2016-01-01 09:57:18.474657,5.5435122492785975,-0.2039594363581924,S4554,unknown,0.8,9,4
2016-01-01 11:11:06.793816,5.705368928067954,-0.2991643585720902,S5368,unknown,0.5,11,4
2016-01-01 18:11:18.941832,5.531674015905021,-0.24722488775767554,S929,unknown,0.5,18,4
2016-01-01 22:15:12.092314,5.692693499109112,-0.28406512714130944,S582,unknown,0.5,22,4
2016-01-01 08:31:07.720217,5.60530256055909,-0.24564783522486489,S63,unknown,0.2,8,4
2016-01-01 18:58:40.558902,5.609100481456038,-0.32047388358876916,S5666,unknown,0.5,18,4
2016-01-01 06:23:44.575414,5.5811042726623485,-0.19707851879227878,S135,unknown,0.2,6,4
2016-01-01 10:53:01.941927,5.620656281105353,-0.22555832458619465,T232,unknown,0.8,10,4
2016-01-01 15:00:38.022556,5.560260429971968,-0.2617293072312944,S1923,unknown,0.5,15,4
2016-01-01 06:52:14.343590,5.579797527362437,-0.2634448780244683,S2836,unknown,0.5,6,4
2016-01-01 09:54:57.016651,5.623420746459338,-0.24095197442729274,S437,unknown,0.2,9,4
2016-01-01 17:36:49.324214,5.59644995298578,-0.08147658426851966,S765,unknown,0.8,17,4
2016-01-01 10:09:07.453533,5.6696739668479,-0.1779629143589629,S1580,unknown,0.5,10,4
2016-01-01 15:55:14.919579,5.610692968128414,-0.27593455102413084,S870,unknown,0.8,15,4
2016-01-01 06:20:11.416567,5.537229858744461,-0.2315517007753102,T2497,unknown,1.0,6,4
2016-01-01 07:50:13.548394,5.576997009191783,-0.25441757279701427,S110,unknown,0.5,7,4
2016-01-01 07:35:17.999468,5.6069718002148194,-0.2546151185107034,S3177,unknown,0.8,7,4
2016-01-01 18:31:04.321369,5.593747299927252,-0.19532502406093893,S3668,unknown,0.5,18,4
2016-01-01 14:17:00.889704,5.5868555546306125,-0.2339892210944298,S42,unknown,0.5,14,4
2016-01-01 05:31:02.554671,5.558113686280637,-0.2411210335692232,S1123,unknown,0.8,5,4
2016-01-01 08:27:12.023381,5.622005010537042,-0.22593464703134622,T232,unknown,0.5,8,4
2016-01-01 21:10:42.900762,5.559000034627991,-0.2509080397030947,S949,unknown,0.5,21,4
2016-01-01 17:38:24.369448,5.6365467262414874,-0.17104423346537917,S329,unknown,0.5,17,4
2016-01-01 11:58:58.130145,5.557527476783687,-0.15487885193074338,S4008,unknown,0.8,11,4
2016-01-01 06:06:18.177280,5.559033378663137,-0.2643813340932916,S2387,unknown,0.2,6,4
2016-01-01 09:47:10.405276,5.5994745152506535,-0.28907979369642695,S3,unknown,0.5,9,4
2016-01-01 14:08:55.737610,5.7048723411920115,-0.2993222168115051,S352,unknown,0.5,14,4
2016-01-01 06:39:39.709079,5.606765334457442,-0.24634579177083998,T0,unknown,0.2,6,4
2016-01-01 17:20:52.299908,5.695629565394353,-0.2864827720983143,S613,unknown,0.2,17,4
2016-01-01 19:02:02.284738,5.564803779056636,-0.23085842621020294,T2619,unknown,0.8,19,4
2016-01-01 14:31:34.258795,5.538916480449196,-0.2144538826655997,S981,unknown,0.5,14,4
2016-01-01 19:13:15.554008,5.57477294677336,-0.2143695892953862,T2196,unknown,0.8,19,4
2016-01-01 08:49:17.210778,5.608721999370794,-0.21202138051043276,S6136,unknown,0.5,8,4
2016-01-01 19:31:13.559676,5.558576441455693,-0.2390669643232466,S958,unknown,0.8,19,4
2016-01-01 06:22:42.699513,5.5300794911332405,-0.23218713458740647,T2643,unknown,0.5,6,4
2016-01-01 21:16:14.004627,5.639151323765426,-0.17733051487940243,S517,unknown,1.0,21,4
2016-01-01 06:01:57.269244,5.654701664052898,-0.20339684891001217,S792,unknown,0.8,6,4
2016-01-01 09:37:54.053991,5.57482511410201,-0.21774555026250553,T1325,unknown,0.2,9,4
2016-01-01 10:32:37.857237,5.630303061670495,-0.2680936997576883,S3263,unknown,1.0,10,4
2016-01-01 16:07:21.575688,5.550041255958455,-0.20126864800777972,T244,unknown,0.2,16,4
2016-01-01 19:19:27.624873,5.570742947825112,-0.2837972823755877,S1960,unknown,0.8,19,4
2016-01-01 10:10:40.750284,5.5353656640071796,-0.24161392740888654,S2472,unknown,0.2,10,4
2016-01-01 07:58:33.332115,5.5903787638305245,-0.20825660271358784,S1337,unknown,0.2,7,4
2016-01-01 14:32:47.343609,5.534371362046452,-0.24661695357672248,S2458,unknown,0.5,14,4
2016-01-01 21:22:00.412232,5.599982922738266,-0.2734543398612703,S1732,unknown,0.5,21,4
2016-01-01 11:52:48.667658,5.552816747362446,-0.24100635008959587,S2452,unknown,0.2,11,4
2016-01-01 19:00:37.793655,5.621079718392902,-0.22395866682190854,T232,unknown,0.8,19,4
2016-01-01 18:07:10.250303,5.589696580112976,-0.2303224273282124,T1374,unknown,0.2,18,4
2016-01-01 22:11:15.982394,5.564875699676937,-0.20671291984423934,S3454,unknown,0.5,22,4
2016-01-01 08:56:58.297803,5.5257907613322415,-0.25702764739333145,S4625,unknown,0.5,8,4
2016-01-01 17:09:46.869696,5.688829904261701,-0.28097297592633674,S415,unknown,0.2,17,4
2016-01-01 18:51:34.413532,5.539293189410157,-0.3988007006188408,S99,unknown,0.2,18,4
2016-01-01 12:16:18.562599,5.600582401233364,-0.2354367725792683,S31,unknown,0.5,12,4
2016-01-01 06:42:38.790318,5.600221834290316,-0.23745224855595803,S1537,unknown,0.5,6,4
2016-01-01 19:29:06.148053,5.738261631025257,-0.3564463699727758,T638,unknown,0.8,19,4
2016-01-01 11:38:52.888648,5.577558048717016,-0.17299572312292075,S3977,unknown,0.5,11,4
2016-01-01 08:51:29.870393,5.623220055939237,-0.22576247272455058,T232,unknown,0.5,8,4
2016-01-01 15:14:16.836003,5.642912235234134,-0.34517603694920257,T1684,unknown,0.2,15,4
2016-01-01 15:50:47.222737,5.587829210050882,-0.24015130673090285,S1364,unknown,0.8,15,4
2016-01-01 18:30:45.380772,5.534364218712314,-0.2116987518629072,S1164,unknown,0.2,18,4
2016-01-01 17:44:21.717606,5.557524858835699,-0.21202731952491208,S1648,unknown,0.5,17,4
2016-01-01 12:44:34.180977,5.540473216552322,-0.20527306875749105,S4352,unknown,0.2,12,4
2016-01-01 22:30:12.442661,5.607541466052076,-0.2471791659728901,T0,unknown,0.8,22,4
2016-01-01 22:00:34.872317,5.606808995429652,-0.2763082318023416,T2062,unknown,0.2,22,4
2016-01-01 07:08:41.753524,5.609055148670484,-0.2115180106390365,S3813,unknown,1.0,7,4
2016-01-01 15:21:11.286681,5.58838966914212,-0.19770256526637076,S2510,unknown,0.5,15,4
2016-01-01 13:07:55.566480,5.536512775778691,-0.2274335539202756,S937,unknown,0.5,13,4
2016-01-01 12:19:59.037052,5.661481252579635,-0.2362037477019935,S5338,unknown,0.5,12,4
2016-01-01 06:56:25.495262,5.578721920205375,-0.2525074531134256,T2166,unknown,0.5,6,4
2016-01-01 15:49:23.131007,5.623605537813209,-0.24923221138495727,S5328,unknown,0.5,15,4
2016-01-01 22:00:58.317501,5.5669991975437405,-0.2688513221330237,S1808,unknown,0.2,22,4
2016-01-01 07:56:57.416722,5.550997307009391,-0.21877233705535085,T900,unknown,0.5,7,4
2016-01-01 19:01:41.210318,5.573647452848575,-0.2030561301258816,S2028,unknown,0.5,19,4
2016-01-01 14:30:15.128500,5.668470140722265,-0.20396313782386244,S300,unknown,0.5,14,4
2016-01-01 17:23:30.261964,5.671021457691357,-0.17483831206011485,S280,unknown,0.5,17,4
2016-01-01 15:46:14.658508,5.607302273055192,-0.24479015781660868,T0,unknown,0.5,15,4
2016-01-01 07:44:10.736972,5.560098336940683,-0.2503728559797935,S949,unknown,0.8,7,4
2016-01-01 16:16:21.214183,5.608000836933483,-0.24726062575407948,T0,unknown,0.2,16,4
2016-01-01 19:14:51.125008,5.6087952160448715,-0.24673459908369583,S3162,unknown,0.2,19,4
2016-01-01 08:39:45.643666,5.562400504669787,-0.2049608575202324,S237,unknown,0.8,8,4
2016-01-01 07:47:54.589569,5.609565887343394,-0.27420089265359887,S5211,unknown,0.2,7,4
2016-01-01 07:43:22.632464,5.683322378903134,-0.02408800558175863,S719,unknown,0.8,7,4
2016-01-01 14:44:01.726819,5.6910600544219045,-0.24550093244907517,S5346,unknown,0.5,14,4
2016-01-01 21:49:20.925071,5.6596051805589225,-0.1778545595252306,S1583,unknown,0.5,21,4
2016-01-01 18:26:41.715336,5.586850975721416,-0.21824324580175367,S5474,unknown,0.8,18,4
2016-01-01 06:33:49.915293,5.534195938279053,-0.22903276087259752,S1001,unknown,0.8,6,4
2016-01-01 11:41:16.775229,5.607630888049878,-0.24804497469673173,T0,unknown,0.2,11,4
2016-01-01 16:02:47.138389,5.543111083939294,-0.2540493801602477,S4922,unknown,0.2,16,4
2016-01-01 20:24:46.320812,5.535348001798444,-0.24381230965634523,S928,unknown,0.2,20,4
2016-01-01 21:23:49.407698,5.526873869319543,-0.2437995778461687,S890,unknown,0.8,21,4
2016-01-01 08:33:35.756861,5.58108147129123,-0.26318787615071537,T1099,unknown,0.5,8,4
2016-01-01 16:38:20.258749,5.59282013985468,-0.19518046835001035,S1600,unknown,0.8,16,4
2016-01-01 11:50:10.888202,5.58954060074335,-0.2689509708039253,S3760,unknown,0.2,11,4
2016-01-01 21:16:47.649695,5.594970946840346,-0.20219595329633508,S2763,unknown,0.8,21,4
2016-01-01 18:51:30.836800,5.5832357462674835,-0.2311595106140812,S2702,unknown,1.0,18,4
2016-01-01 10:53:46.063560,5.59304961389094,-0.20035660802031696,S2201,unknown,0.5,10,4
2016-01-01 17:03:47.461673,5.5688912765824234,-0.24229762811411693,S1776,unknown,0.8,17,4
2016-01-01 09:01:08.417078,5.59996315400892,-0.2928978202566912,T5735,unknown,0.8,9,4
2016-01-01 19:48:56.524441,5.627113114975412,-0.25176643734221044,S444,unknown,0.8,19,4
2016-01-01 19:19:35.199223,5.596683202132303,-0.2546600345379796,S5047,unknown,0.2,19,4
2016-01-01 15:40:34.977769,5.536144961122561,-0.40512787846311454,S5403,unknown,0.2,15,4
2016-01-01 16:46:07.165308,5.541078597328086,-0.23975656714979834,S4319,unknown,0.2,16,4
2016-01-01 10:06:51.517689,5.592714265500103,-0.1971791883907836,S3696,unknown,0.5,10,4
2016-01-01 16:28:45.039139,5.549086408235211,-0.25539220185285083,T4715,unknown,0.2,16,4
2016-01-01 18:53:33.308188,5.560261062537144,-0.2951684892267436,S4185,unknown,0.5,18,4
2016-01-01 12:25:26.987757,5.591063109379465,-0.20740419093639104,S2200,unknown,0.8,12,4
2016-01-01 07:31:39.924407,5.535920592369101,-0.24666168882470518,S934,unknown,1.0,7,4
2016-01-01 12:35:04.497927,5.5502831109592385,-0.20782389533509338,T225,unknown,0.8,12,4
2016-01-01 22:44:26.999926,5.605111435530824,-0.25356318316714077,S3223,unknown,0.5,22,4
2016-01-01 14:55:58.006001,5.5335605816440125,-0.23507030324424283,S1153,unknown,0.5,14,4
2016-01-01 09:52:37.330227,5.613857893549932,-0.22599497991455567,S6139,unknown,0.5,9,4
2016-01-01 17:11:38.227048,5.557412712875327,-0.21272510188121432,S222,unknown,0.5,17,4
2016-01-01 09:51:51.177656,5.6200986513697195,-0.17307772911302383,T3256,unknown,0.2,9,4
2016-01-01 14:13:04.032759,5.588921715244388,-0.22987942923550372,T1374,unknown,0.2,14,4
2016-01-01 16:09:59.515269,5.613212736234593,-0.20143385092426505,S2782,unknown,0.2,16,4
2016-01-01 09:21:22.608305,5.573487221784826,-0.22935636207074825,S1236,unknown,0.2,9,4
2016-01-01 20:48:35.455531,5.607329097158858,-0.24537173207608604,S482,unknown,0.2,20,4
2016-01-01 10:41:45.890080,5.536877649590738,-0.23169266340780204,T2497,unknown,0.2,10,4
2016-01-01 15:23:26.908197,5.527096998182508,-0.23402381692989968,S4580,unknown,0.5,15,4
2016-01-01 12:39:51.413296,5.563625269714718,-0.23680302530109268,T2470,unknown,1.0,12,4
2016-01-01 18:24:50.607261,5.624680249972535,-0.2831167296053198,T865,unknown,0.5,18,4
2016-01-01 09:11:32.645567,5.596376648859478,-0.23624741884356923,T2684,unknown,0.2,9,4
2016-01-01 21:41:53.749124,5.557313051303182,-0.26374501907165104,S1811,unknown,0.5,21,4
2016-01-01 12:24:37.201457,5.537037169969211,-0.22783461034036728,S914,unknown,0.5,12,4
2016-01-01 13:20:20.663178,5.624189567614567,-0.2851262851751236,T865,unknown,0.2,13,4
2016-01-01 19:34:16.554397,5.547142303992273,-0.25258455565208054,S4944,unknown,0.8,19,4
2016-01-01 08:18:30.702290,5.582720550023795,-0.10549234811780965,S773,unknown,0.5,8,4
2016-01-01 16:16:34.956505,5.548887376125494,-0.21164762057107456,S3098,unknown,0.8,16,4
2016-01-01 06:11:48.500057,5.551657422566801,-0.2196858426318269,T54,unknown,0.5,6,4
2016-01-01 09:25:51.921890,5.6470916271174625,0.0034283045375677872,S726,unknown,0.8,9,4
2016-01-01 12:49:33.334748,5.667552572873094,-0.17741178193416537,S1581,unknown,0.8,12,4
2016-01-01 06:43:54.198381,5.549956206916223,-0.2159954397724133,T883,unknown,0.2,6,4
2016-01-01 15:07:50.707298,5.565741394718282,-0.20074441718163832,S3622,unknown,0.2,15,4
2016-01-01 07:11:04.001311,5.746514258014127,-0.34625713252765894,S6192,unknown,0.8,7,4
2016-01-01 07:16:22.106659,5.605505367889029,-0.24614809296905585,T0,unknown,1.0,7,4
2016-01-01 16:11:54.223802,5.548093318546558,-0.2012194007297051,T244,unknown,1.0,16,4
2016-01-01 10:43:54.029498,5.620973707088453,-0.30027104770985596,S1620,unknown,0.2,10,4
2016-01-01 12:54:59.525598,5.6418515323009535,-0.16392645687492055,S4254,unknown,0.5,12,4
2016-01-01 13:57:46.856384,5.532680596397136,-0.23760024086238712,S1154,unknown,0.2,13,4
2016-01-01 12:34:39.802796,5.5359661629455905,-0.412781296852258,S102,unknown,0.8,12,4
2016-01-01 14:50:58.147604,5.56230946006226,-0.2332421187934705,S1133,unknown,1.0,14,4
2016-01-01 22:40:34.168015,5.67733461614867,-0.1720528518863192,T534,unknown,0.8,22,4
2016-01-01 12:34:48.842409,5.535492883107796,-0.2429585552625761,S928,unknown,0.5,12,4
2016-01-01 21:06:45.989318,5.61513225295596,-0.21055262495978708,S732,unknown,0.5,21,4
2016-01-01 15:34:10.756355,5.6146858385767775,-0.22106068382804453,S733,unknown,0.8,15,4
2016-01-01 05:19:11.330285,5.608512161457828,-0.24655195531483115,T0,unknown,0.2,5,4
2016-01-01 11:32:24.817089,5.575993481779035,-0.3019028632707486,S5926,unknown,0.2,11,4
2016-01-01 14:47:01.400019,5.587354446299716,-0.27641832583344994,S1890,unknown,1.0,14,4
2016-01-01 06:05:11.088757,5.581774823783805,-0.20865710061764897,S561,unknown,0.8,6,4
2016-01-01 14:08:54.592032,5.533508602453391,-0.41805697623456134,S3572,unknown,0.2,14,4
2016-01-01 17:24:25.628173,5.581040517587043,-0.10918872569457998,S760,unknown,0.5,17,4
2016-01-01 20:39:17.139360,5.534090263011118,-0.24226015507115956,S919,unknown,0.8,20,4
2016-01-01 15:03:48.103180,5.564373213681153,-0.26765864423043395,S1792,unknown,0.2,15,4
2016-01-01 19:34:21.828812,5.534437197453626,-0.24321610291856552,S2566,unknown,1.0,19,4
2016-01-01 19:26:29.933888,5.53459313807134,-0.23343266027713405,S1153,unknown,0.5,19,4
2016-01-01 20:20:52.062889,5.565200592294581,-0.19833741715705341,T1521,unknown,1.0,20,4
2016-01-01 11:11:43.328194,5.543244776286747,-0.24076528761177424,S4673,unknown,0.5,11,4
2016-01-01 11:15:14.730087,5.551300217915081,-0.2461167806510061,S3891,unknown,0.2,11,4
2016-01-01 17:26:33.672309,5.63010439963816,-0.293475157232397,S6060,unknown,0.8,17,4
2016-01-01 12:16:57.434829,5.5593553715285635,-0.15738631393803504,S4852,unknown,1.0,12,4
2016-01-01 20:58:07.649187,5.601807176716833,-0.240283442186787,S1535,unknown,0.2,20,4
2016-01-01 13:10:35.519445,5.723822107373211,-0.27643218932404123,S603,unknown,0.5,13,4
2016-01-01 11:51:31.521880,5.59632471367056,-0.08396161336606395,S770,unknown,0.8,11,4
2016-01-01 12:52:26.372684,5.526372006837673,-0.2525436635736479,T893,unknown,0.2,12,4
2016-01-01 10:17:06.036798,5.527565819750345,-0.253729561206666,S4645,unknown,0.8,10,4
2016-01-01 14:36:38.361851,5.559095929455958,-0.25613765888182355,S4516,unknown,0.2,14,4
2016-01-01 20:47:57.073320,5.667865615556554,-0.24024282496538552,S5067,unknown,0.2,20,4
2016-01-01 20:47:57.354958,5.6572127786440705,-0.2657778318738777,S427,unknown,0.2,20,4
2016-01-01 10:19:05.930678,5.608287219892344,-0.24686690590434668,T0,unknown,1.0,10,4
2016-01-01 13:25:23.846604,5.567457989715096,-0.2539031463554826,S3347,unknown,1.0,13,4
2016-01-01 07:46:53.234974,5.650674949181013,-0.20912306832811703,S304,unknown,0.8,7,4
2016-01-01 18:23:35.728842,5.681991144809652,-0.03658513368898184,S3676,unknown,0.5,18,4
2016-01-01 15:30:38.520748,5.565664294709829,-0.18019298472599019,S1188,unknown,0.5,15,4
2016-01-01 14:24:15.737435,5.56590291546399,-0.23411604484780402,S2801,unknown,0.2,14,4
2016-01-01 12:02:14.057420,5.55158908598766,-0.21309065530241256,T113,unknown,0.5,12,4
2016-01-01 11:31:51.350799,5.641721843117372,-0.1299063532301823,S3032,unknown,1.0,11,4
2016-01-01 21:16:04.919442,5.5374296986162355,-0.3988719464696651,S100,unknown,0.5,21,4
2016-01-01 22:30:44.013222,5.731809861100918,-0.2744732699542318,S600,unknown,0.5,22,4
2016-01-01 08:54:11.486764,5.572210361363232,-0.17922640471652423,S3981,unknown,0.5,8,4
2016-01-01 05:48:32.183535,5.554747570152951,-0.24774954897469254,S2401,unknown,0.2,5,4
2016-01-01 05:41:16.501084,5.547915072734968,-0.1995616804807747,T244,unknown,0.5,5,4
2016-01-01 07:17:12.626951,5.595470010478816,-0.20926905798825646,T470,unknown,0.5,7,4
2016-01-01 17:31:36.018042,5.568683721337247,-0.20028182658283966,S235,unknown,0.2,17,4
2016-01-01 13:27:13.190147,5.608899189985203,-0.24252739965578826,S6174,unknown,0.2,13,4
2016-01-01 12:10:12.773561,5.572076271863919,-0.21141273129594157,S5141,unknown,1.0,12,4
2016-01-01 14:56:37.074464,5.613167089376587,-0.2966146710443008,S1619,unknown,0.5,14,4
2016-01-01 08:18:54.735318,5.573379799611242,-0.20417489787992796,S1613,unknown,0.5,8,4
2016-01-01 21:12:15.912534,5.573504358523307,-0.33641799261411937,T1763,unknown,0.5,21,4
2016-01-01 09:49:21.584766,5.532423125626255,-0.24353028749593045,S2483,unknown,0.5,9,4
2016-01-01 17:34:34.440351,5.590096181630605,-0.26866233923719074,S3760,unknown,0.2,17,4
2016-01-01 17:34:23.706317,5.53521935883019,-0.23146094148563023,S987,unknown,0.2,17,4
2016-01-01 15:41:50.874592,5.526825741780043,-0.2410128931514532,S4564,unknown,0.5,15,4
2016-01-01 16:29:47.586103,5.585013758459475,-0.20639335355672161,T2616,unknown,0.2,16,4
2016-01-01 21:35:54.706217,5.554372889236207,-0.239764524344393,T4977,unknown,0.5,21,4
2016-01-01 09:35:24.271088,5.599930491359073,-0.2553412293809755,S2333,unknown,0.8,9,4
2016-01-01 10:26:11.029281,5.575704029711107,-0.24967386255202179,S2184,unknown,0.5,10,4
2016-01-01 22:10:34.807292,5.600178210246404,-0.19577195141421136,S3499,unknown,0.2,22,4
2016-01-01 12:01:33.297419,5.597105626777464,-0.17852096374658838,S4463,unknown,0.2,12,4
2016-01-01 10:55:14.723622,5.705298516467632,-0.16955341149777473,T288,unknown,1.0,10,4
2016-01-01 14:39:00.874985,5.549042411625919,-0.25789869532872944,T4715,unknown,0.5,14,4
2016-01-01 09:53:11.052663,5.539067018390678,-0.40143160320995613,S100,unknown,0.5,9,4
2016-01-01 22:30:40.452254,5.5974123452371884,-0.2922431165723498,T3757,unknown,1.0,22,4
2016-01-01 09:20:45.696781,5.644889403186287,-0.18738458418575743,S501,unknown,0.5,9,4
2016-01-01 12:37:06.064121,5.552196818345808,-0.23680128479081963,S4708,unknown,1.0,12,4
2016-01-01 12:15:59.279657,5.60720013662766,-0.24722751483821673,T0,unknown,0.5,12,4
2016-01-01 11:07:17.489757,5.536905045243587,-0.41472864463983694,S102,unknown,0.5,11,4
2016-01-01 18:30:15.370707,5.608896383012588,-0.2352307572454453,S5659,unknown,0.5,18,4
2016-01-01 17:20:01.852345,5.528781547244749,-0.2641601697454838,S2289,unknown,0.5,17,4
2016-01-01 11:46:44.733349,5.532267714747861,-0.2515507873934912,S4330,unknown,0.5,11,4
2016-01-01 16:50:12.036111,5.612561680729427,-0.2836437042381039,T3062,unknown,0.5,16,4
2016-01-01 14:20:28.582042,5.534136511203929,-0.2236654704715203,S937,unknown,0.2,14,4
2016-01-01 09:00:09.942042,5.5804292922923775,-0.2653284983566936,T1098,unknown,0.5,9,4
2016-01-01 07:47:06.144734,5.528049943307718,-0.26501567899945644,S2578,unknown,0.2,7,4
